A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
4.05	0.384	0.87	0.41967	0.999995	0.75	0.41967	0	1552766_at	90161	HS6ST2
6.55	0.268	0.23	0.82573	0.999995	0.05	0.82573	0	1552767_a_at	90161	HS6ST2
6.48	0.09	0.47	0.65651	0.999995	0.22	0.65651	0	1552768_at	84254	CAMKK1
5.44	0.023	0.17	0.87259	0.999995	0.03	0.87259	0	1552769_at	90589	ZNF625
4.86	0.309	1	0.35654	0.999995	1	0.35654	0	1552771_a_at	286826	LIN9
4.53	-0.136	-0.81	0.44756	0.999995	0.66	0.44756	0	1552772_at	338339	CLEC4D
5.5	-0.028	-0.08	0.93861	0.999995	0.01	0.93861	0	1552774_a_at	9481	SLC25A27
4.89	0.142	0.71	0.50435	0.999995	0.51	0.50435	0	1552775_at	222545	GPRC6A
4.74	-0.385	-2	0.09432	0.999995	4	0.09432	0	1552777_a_at	135250	RAET1E
4.25	0.025	0.09	0.9325	0.999995	0.01	0.9325	0	1552787_at	92797	HELB
6.26	-0.041	-0.26	0.80107	0.999995	0.07	0.80107	0	1552788_a_at	92797	HELB
5.26	-0.232	-0.54	0.60696	0.999995	0.3	0.60696	0	1552789_at	7095	SEC62
8.14	-0.069	-0.14	0.89325	0.999995	0.02	0.89325	0	1552790_a_at	7095	SEC62
5.82	-0.028	-0.05	0.96414	0.999995	0	0.96414	0	1552793_at	286122	C8orf31
5.52	0.223	0.93	0.39096	0.999995	0.86	0.39096	0	1552796_a_at	6492	SIM1
5.8	0.212	0.16	0.87694	0.999995	0.03	0.87694	0	1552797_s_at	150696	PROM2
7.6	-0.019	-0.03	0.97533	0.999995	0	0.97533	0	1552798_a_at	7099	TLR4
4.91	0.024	0.18	0.86498	0.999995	0.03	0.86498	0	1552799_at	203062	TSNARE1
8.06	0.044	0.13	0.89936	0.999995	0.02	0.89936	0	1552800_at	83451	ABHD11
4.81	0.165	0.8	0.45653	0.999995	0.64	0.45653	0	1552803_a_at	3925	STMN1
6.7	-0.134	-1.07	0.32725	0.999995	1.15	0.32725	0	1552804_a_at	114609	TIRAP
5.78	0.152	0.34	0.74837	0.999995	0.11	0.74837	0	1552806_a_at	89790	SIGLEC10
7.24	-0.246	-0.36	0.72885	0.999995	0.13	0.72885	0	1552807_a_at	89790	SIGLEC10
6.88	0.026	0.12	0.90479	0.999995	0.02	0.90479	0	1552811_at	117166	WFIKKN1
6.1	-0.226	-0.7	0.51278	0.999995	0.49	0.51278	0	1552812_a_at	29843	SENP1
5.67	-0.032	-0.08	0.94079	0.999995	0.01	0.94079	0	1552813_at	136259	KLF14
5.43	-0.041	-0.14	0.89256	0.999995	0.02	0.89256	0	1552814_a_at	136259	KLF14
5.29	0.201	0.92	0.39369	0.999995	0.85	0.39369	0	1552819_at	102723489	LINC00205
5.35	-0.093	-0.71	0.50258	0.999995	0.51	0.50258	0	1552828_at	112574	SNX18
5.21	-0.097	-0.37	0.72438	0.999995	0.14	0.72438	0	NA	NA	NA
5.05	-0.099	-0.55	0.60515	0.999995	0.3	0.60515	0	1552830_at	162517	FBXO39
5.98	0.119	0.63	0.55369	0.999995	0.4	0.55369	0	1552833_at	192134	B3GNT6
6.68	0.02	0.15	0.88941	0.999995	0.02	0.88941	0	1552834_at	192134	B3GNT6
6.33	-0.076	-0.54	0.61088	0.999995	0.29	0.61088	0	1552836_at	285267	ZNF619
4.8	0.066	0.42	0.68651	0.999995	0.18	0.68651	0	1552842_at	266722	HS6ST3
4.93	-0.037	-0.16	0.87639	0.999995	0.03	0.87639	0	1552843_at	10861	SLC26A1
6.86	-0.159	-0.52	0.61956	0.999995	0.27	0.61956	0	1552845_at	24146	CLDN15
7.63	-0.19	-0.49	0.64288	0.999995	0.24	0.64288	0	1552846_s_at	115273	RAB42
4.56	-0.109	-0.26	0.80401	0.999995	0.07	0.80401	0	1552848_a_at	139411	PTCHD1
5.2	-0.048	-0.04	0.97172	0.999995	0	0.97172	0	1552851_at	201516	ZSCAN4
4.76	0.139	0.34	0.74778	0.999995	0.11	0.74778	0	1552852_a_at	201516	ZSCAN4
4.6	0.15	0.64	0.54536	0.999995	0.41	0.54536	0	1552853_at	127731	VWA5B1
5.39	0.005	0.02	0.98293	0.999995	0	0.98293	0	1552854_a_at	127731	VWA5B1
5.44	0.064	0.34	0.74797	0.999995	0.11	0.74797	0	1552857_a_at	3362	HTR6
4.98	0.084	0.5	0.63243	0.999995	0.25	0.63243	0	1552860_at	162699 /// 728929 /// 100506888 /// 101930165 /// 101930171	TCEB3C /// ELOA3B /// ELOA3D /// LOC101930165 /// LOC101930171
5.9	0.062	0.17	0.86792	0.999995	0.03	0.86792	0	1552862_at	284618	RUSC1-AS1
7.01	-0.112	-0.67	0.53001	0.999995	0.45	0.53001	0	1552863_a_at	59285	CACNG6
5.83	0.005	0.03	0.97912	0.999995	0	0.97912	0	1552865_a_at	160492	LMNTD1
4.73	-0.105	-0.46	0.66098	0.999995	0.21	0.66098	0	NA	NA	NA
7.28	0.085	0.44	0.67615	0.999995	0.19	0.67615	0	1552868_at	148046	CIRBP-AS1
6.92	0.191	0.94	0.38345	0.999995	0.89	0.38345	0	1552872_at	80161	ASMTL-AS1
7.55	0.036	0.2	0.85028	0.999995	0.04	0.85028	0	1552873_s_at	80161	ASMTL-AS1
5.16	-0.105	-0.69	0.51739	0.999995	0.48	0.51739	0	1552877_s_at	114042	LINC00334
4.82	-0.224	-0.65	0.54116	0.999995	0.42	0.54116	0	1552880_at	89866	SEC16B
5.71	-0.173	-0.72	0.49683	0.999995	0.53	0.49683	0	1552882_a_at	139285	AMER1
5.76	0.066	0.34	0.74405	0.999995	0.12	0.74405	0	1552884_at	157848	NKX6-3
6.24	0.033	0.23	0.82639	0.999995	0.05	0.82639	0	1552885_a_at	157848	NKX6-3
7.59	-0.119	-0.61	0.56459	0.999995	0.37	0.56459	0	1552889_a_at	90332	EXOC3L2
6.25	-0.134	-0.62	0.55623	0.999995	0.39	0.55623	0	1552890_a_at	57010	CABP4
6.41	-0.001	-0.01	0.99517	0.999995	0	0.99517	0	1552892_at	115650	TNFRSF13C
6.74	0.051	0.41	0.6995	0.999995	0.16	0.6995	0	1552893_at	94032	CAMK2N2
4.88	0.158	0.91	0.39902	0.999995	0.83	0.39902	0	1552898_a_at	170850	KCNG3
5.49	0.177	0.78	0.46847	0.999995	0.6	0.46847	0	1552902_a_at	93986	FOXP2
4.86	0.184	1.02	0.34709	0.999995	1.05	0.34709	0	1552903_at	124872	B4GALNT2
5.73	-0.147	-1.1	0.31357	0.999995	1.22	0.31357	0	1552910_at	114132	SIGLEC11
6.63	-0.022	-0.1	0.92588	0.999995	0.01	0.92588	0	1552911_at	114132	SIGLEC11
8.63	-0.125	-0.49	0.64161	0.999995	0.24	0.64161	0	1552914_a_at	80381	CD276
4.45	0.225	0.83	0.43694	0.999995	0.7	0.43694	0	1552915_at	282616	IFNL2
5.82	0.023	0.12	0.91021	0.999995	0.01	0.91021	0	1552917_at	282618	IFNL1
4.69	0.272	0.57	0.58745	0.999995	0.33	0.58745	0	1552919_at	132989	C4orf36
6.08	-0.085	-0.33	0.75368	0.999995	0.11	0.75368	0	1552921_a_at	63979	FIGNL1
6.83	-0.102	-0.18	0.86369	0.999995	0.03	0.86369	0	1552923_a_at	57605	PITPNM2
8.13	0.093	0.2	0.84489	0.999995	0.04	0.84489	0	1552924_a_at	57605	PITPNM2
5.43	-0.038	-0.13	0.90145	0.999995	0.02	0.90145	0	1552925_at	57575	PCDH10
5.38	0.022	0.05	0.96326	0.999995	0	0.96326	0	1552927_at	257397	TAB3
6.1	-0.181	-0.16	0.87628	0.999995	0.03	0.87628	0	1552928_s_at	257397	TAB3
6.45	0.194	0.57	0.5876	0.999995	0.33	0.5876	0	1552930_at	79258	MMEL1
7.75	-0.028	-0.09	0.934	0.999995	0.01	0.934	0	1552931_a_at	5151	PDE8A
5.13	0.328	1.61	0.15992	0.999995	2.6	0.15992	0	1552932_at	171389	NLRP6
6.1	0.029	0.2	0.84791	0.999995	0.04	0.84791	0	1552935_at	203430	RTL3
7.6	-0.09	-0.52	0.62507	0.999995	0.27	0.62507	0	1552937_s_at	84126 /// 11277	ATRIP /// TREX1
5.5	0.118	0.89	0.41069	0.999995	0.79	0.41069	0	1552938_at	85416	ZIC5
5.41	-0.001	-0.01	0.99527	0.999995	0	0.99527	0	1552942_at	149373	LOC149373
8.19	0.071	0.33	0.75523	0.999995	0.11	0.75523	0	1552944_a_at	56666	PANX2
5.74	0.853	1.15	0.29472	0.999995	1.33	0.29472	0	1552946_at	163071	ZNF114
5.79	0.231	0.55	0.60035	0.999995	0.31	0.60035	0	1552947_x_at	163071	ZNF114
5.83	0.088	0.41	0.6988	0.999995	0.17	0.6988	0	1552948_at	148870	CCDC27
5.93	-0.049	-0.29	0.78554	0.999995	0.08	0.78554	0	1552953_a_at	4761	NEUROD2
5.16	0.238	1.12	0.30665	0.999995	1.26	0.30665	0	1552954_at	439936	C5orf17
4.59	0.023	0.11	0.9179	0.999995	0.01	0.9179	0	1552955_at	83655	LINC00208
4.33	0.241	1.04	0.33828	0.999995	1.09	0.33828	0	1552957_at	1768	DNAH6
6	-0.246	-0.46	0.66308	0.999995	0.21	0.66308	0	1552960_at	131578	LRRC15
5.7	0.06	0.44	0.67413	0.999995	0.2	0.67413	0	1552964_at	54777	CFAP46
5.73	0.403	1.68	0.14674	0.999995	2.81	0.14674	0	1552965_a_at	93010	B3GNT7
5.67	0.221	1.23	0.26743	0.999995	1.51	0.26743	0	1552973_at	7484	WNT9B
5.69	0.109	0.74	0.48618	0.999995	0.55	0.48618	0	1552976_at	374407	DNAJB13
8.18	0.02	0.06	0.95179	0.999995	0	0.95179	0	1552977_a_at	10695	CNPY3
7.04	-0.096	-0.46	0.66085	0.999995	0.21	0.66085	0	1552978_a_at	9522	SCAMP1
5.77	-0.079	-0.27	0.79889	0.999995	0.07	0.79889	0	1552980_at	3038	HAS3
5.87	-0.262	-0.94	0.38536	0.999995	0.88	0.38536	0	1552986_at	142937	LOC142937
7.1	0.234	0.73	0.49397	0.999995	0.53	0.49397	0	1552995_at	246778	IL27
6.06	-0.059	-0.26	0.8051	0.999995	0.07	0.8051	0	1552997_a_at	132141	IQCF1
5.16	0.029	0.15	0.88648	0.999995	0.02	0.88648	0	1553003_at	5314	PKHD1
4.93	-0.069	-0.45	0.66984	0.999995	0.2	0.66984	0	1553004_at	168507	PKD1L1
4.68	-0.049	-0.34	0.74879	0.999995	0.11	0.74879	0	1553006_at	139378	ADGRG4
4.87	0.143	0.87	0.41686	0.999995	0.76	0.41686	0	1553007_a_at	10178	TENM1
5.01	0.047	0.37	0.72273	0.999995	0.14	0.72273	0	1553009_s_at	254958	REXO1L1P
5	-0.079	-0.61	0.56516	0.999995	0.37	0.56516	0	1553011_at	138474	TAF1L
4.87	-0.125	-0.96	0.3743	0.999995	0.93	0.3743	0	1553013_at	129684	CNTNAP5
7.23	0.189	1.28	0.24982	0.999995	1.64	0.24982	0	1553015_a_at	9401	RECQL4
4.8	-0.133	-0.83	0.43702	0.999995	0.7	0.43702	0	1553016_at	165082	ADGRF3
7.05	0.085	0.54	0.60638	0.999995	0.3	0.60638	0	1553019_at	117532	TMC2
5.29	-0.281	-1.33	0.23314	0.999995	1.77	0.23314	0	1553020_at	140771	SMCR5
7.36	0.067	0.38	0.7173	0.999995	0.14	0.7173	0	1553021_s_at	23299	BICD2
5.04	-0.091	-0.36	0.72867	0.999995	0.13	0.72867	0	1553023_a_at	79400	NOX5
4.33	-0.005	-0.02	0.98845	0.999995	0	0.98845	0	1553025_at	57211	ADGRG6
5.09	-0.14	-0.49	0.644	0.999995	0.24	0.644	0	1553027_a_at	56062	KLHL4
4.87	0.118	0.92	0.39291	0.999995	0.85	0.39291	0	1553028_at	165829	GPR156
7.47	0.007	0.03	0.97844	0.999995	0	0.97844	0	1553030_a_at	6821	SUOX
6.22	-0.139	-0.15	0.88537	0.999995	0.02	0.88537	0	1553031_at	221393	ADGRF4
4.55	0.044	0.18	0.85979	0.999995	0.03	0.85979	0	1553033_at	94122	SYTL5
5.37	0.075	0.38	0.72067	0.999995	0.14	0.72067	0	1553034_at	10806	SDCCAG8
5.61	-0.068	-0.11	0.91396	0.999995	0.01	0.91396	0	1553037_a_at	6854	SYN2
8.5	-0.06	-0.42	0.69202	0.999995	0.17	0.69202	0	1553039_a_at	136371	ASB10
5.9	-0.055	-0.4	0.70553	0.999995	0.16	0.70553	0	1553041_at	170572	HTR3C
6.56	-0.215	-1.06	0.33088	0.999995	1.13	0.33088	0	1553042_a_at	84807	NFKBID
5.97	-0.182	-0.38	0.72075	0.999995	0.14	0.72075	0	1553043_a_at	146722	CD300LF
4.83	-0.094	-0.35	0.73591	0.999995	0.13	0.73591	0	1553044_at	84694	GJA10
6.32	-0.014	-0.03	0.97328	0.999995	0	0.97328	0	1553045_at	7483	WNT9A
6.78	0.082	0.61	0.5654	0.999995	0.37	0.5654	0	1553046_s_at	64090	GAL3ST2
6.95	0.142	0.82	0.44526	0.999995	0.67	0.44526	0	1553047_at	8396	PIP4K2B
6.6	0.179	1.05	0.33778	0.999995	1.09	0.33778	0	1553048_a_at	8396	PIP4K2B
5.52	0.081	0.49	0.64197	0.999995	0.24	0.64197	0	1553051_s_at	113746	ODF3
5.55	0.138	0.95	0.38165	0.999995	0.9	0.38165	0	1553053_at	256369	LINC00521
6.31	-0.319	-0.94	0.38491	0.999995	0.88	0.38491	0	1553055_a_at	162394	SLFN5
5.35	0.041	0.25	0.81444	0.999995	0.06	0.81444	0	1553057_at	89777	SERPINB12
5.08	0.205	1.12	0.30544	0.999995	1.26	0.30544	0	1553058_at	126326	GIPC3
5.65	0.179	1.02	0.34681	0.999995	1.05	0.34681	0	1553060_at	85481	PSKH2
5.09	-0.051	-0.29	0.78539	0.999995	0.08	0.78539	0	1553061_at	89883	OR6W1P
5.46	0.049	0.22	0.836	0.999995	0.05	0.836	0	1553062_at	116255	MOGAT1
6.84	-0.033	-0.06	0.95185	0.999995	0	0.95185	0	1553063_at	27201	GPR78
6.7	0.197	1.24	0.26174	0.999995	1.55	0.26174	0	1553064_at	132243	H1FOO
5.87	-0.008	-0.05	0.96168	0.999995	0	0.96168	0	1553067_a_at	114814	GNRHR2
5.1	0.031	0.23	0.8269	0.999995	0.05	0.8269	0	1553070_a_at	91977	MYOZ3
5.67	0.155	0.49	0.64191	0.999995	0.24	0.64191	0	1553071_a_at	91977	MYOZ3
5.66	0.129	0.54	0.61153	0.999995	0.29	0.61153	0	1553072_at	149428	BNIPL
4.65	-0.069	-0.35	0.73592	0.999995	0.13	0.73592	0	1553077_at	121214	SDR9C7
5.11	-0.074	-0.41	0.69317	0.999995	0.17	0.69317	0	1553078_at	120066	OR5P3
5.58	0.153	0.17	0.8695	0.999995	0.03	0.8695	0	1553079_at	135644	TRIM40
6.51	-0.048	-0.26	0.80578	0.999995	0.07	0.80578	0	1553081_at	128488	WFDC12
6.51	-0.154	-0.17	0.86856	0.999995	0.03	0.86856	0	1553082_at	155051	CRYGN
5.41	0.007	0.04	0.96911	0.999995	0	0.96911	0	NA	NA	NA
6.88	0.076	0.26	0.80406	0.999995	0.07	0.80406	0	1553088_a_at	10018	BCL2L11
5.64	0.257	1.38	0.21771	0.999995	1.91	0.21771	0	1553089_a_at	10406	WFDC2
6.91	0.445	1.27	0.25336	0.999995	1.61	0.25336	0	1553094_at	255061 /// 729220	TAC4 /// FLJ45513
6.97	-0.154	-0.36	0.72911	0.999995	0.13	0.72911	0	1553096_s_at	10018	BCL2L11
5.85	-0.097	-0.52	0.6203	0.999995	0.27	0.6203	0	1553099_at	200765	TIGD1
10.22	0.046	0.34	0.74406	0.999995	0.12	0.74406	0	1553101_a_at	54890	ALKBH5
9.69	-0.166	-0.46	0.66526	0.999995	0.21	0.66526	0	1553102_a_at	26112	CCDC69
7.88	0.083	0.63	0.55271	0.999995	0.4	0.55271	0	1553103_at	4799	NFX1
7.59	0.137	0.25	0.80893	0.999995	0.06	0.80893	0	1553105_s_at	1829	DSG2
4.61	-0.158	-0.57	0.58716	0.999995	0.33	0.58716	0	1553106_at	134553	C5orf24
7.74	-0.182	-0.89	0.41143	0.999995	0.78	0.41143	0	1553107_s_at	134553	C5orf24
5.63	-0.259	-1.3	0.2439	0.999995	1.68	0.2439	0	1553108_at	134553	C5orf24
4.24	-0.05	-0.15	0.88961	0.999995	0.02	0.88961	0	1553111_a_at	89890	KBTBD6
7.49	-0.004	-0.03	0.97818	0.999995	0	0.97818	0	1553112_s_at	1024	CDK8
5.78	0.263	1.15	0.2973	0.999995	1.31	0.2973	0	1553113_s_at	1024	CDK8
6.94	0.14	0.74	0.49044	0.999995	0.54	0.49044	0	1553114_a_at	5753	PTK6
7.11	0.26	1.11	0.31089	0.999995	1.23	0.31089	0	1553115_at	85407	NKD1
8.82	0.024	0.12	0.91231	0.999995	0.01	0.91231	0	1553117_a_at	11329	STK38
7.23	0.06	0.14	0.89222	0.999995	0.02	0.89222	0	1553118_at	117145	THEM4
6.4	-0.02	-0.15	0.88234	0.999995	0.02	0.88234	0	1553123_at	284403	WDR62
6.23	0.025	0.19	0.85611	0.999995	0.04	0.85611	0	1553125_x_at	284403	WDR62
4.68	0.043	0.3	0.7717	0.999995	0.09	0.7717	0	1553127_a_at	165918	RNF168
6.45	0.323	0.24	0.81935	0.999995	0.06	0.81935	0	1553129_at	79987	SVEP1
7.04	0.016	0.11	0.91724	0.999995	0.01	0.91724	0	1553130_at	652276	LOC652276
6.73	0.155	0.36	0.73268	0.999995	0.13	0.73268	0	1553131_a_at	2626	GATA4
5.65	0.15	0.22	0.83062	0.999995	0.05	0.83062	0	1553132_a_at	123036	TC2N
6.62	-0.213	-0.43	0.67972	0.999995	0.19	0.67972	0	1553133_at	203228	C9orf72
6.6	-0.105	-0.68	0.52425	0.999995	0.46	0.52425	0	1553136_at	130535	KCTD18
5.6	0.044	0.09	0.92954	0.999995	0.01	0.92954	0	1553137_s_at	8462	KLF11
4.95	0.139	0.86	0.42587	0.999995	0.73	0.42587	0	1553138_a_at	126549	ANKLE1
8.18	0.005	0.02	0.98639	0.999995	0	0.98639	0	1553139_s_at	55558	PLXNA3
5.19	-0.32	-1.52	0.18041	0.999995	2.32	0.18041	0	1553141_at	144811	LACC1
6.4	-0.116	-0.35	0.73942	0.999995	0.12	0.73942	0	1553145_at	202020	TAPT1-AS1
5.89	0.082	0.53	0.61604	0.999995	0.28	0.61604	0	1553148_a_at	23161	SNX13
4.77	0.03	0.11	0.91966	0.999995	0.01	0.91966	0	1553150_at	221656	KDM1B
6.77	-0.156	-0.54	0.60821	0.999995	0.29	0.60821	0	1553153_at	245972	ATP6V0D2
4.83	-0.072	-0.34	0.74465	0.999995	0.12	0.74465	0	1553155_x_at	245972	ATP6V0D2
5.29	0.149	0.75	0.48502	0.999995	0.56	0.48502	0	1553156_at	89884	LHX4
5.43	0.305	1.67	0.14852	0.999995	2.78	0.14852	0	1553157_at	89884	LHX4
6.08	-0.319	-1.32	0.23596	0.999995	1.75	0.23596	0	1553158_at	84984	CEP19
6.2	-0.007	-0.02	0.98363	0.999995	0	0.98363	0	1553159_at	8701	DNAH11
6.37	-0.217	-0.53	0.61297	0.999995	0.29	0.61297	0	1553162_x_at	148137	PROSER3
6.41	-0.088	-0.62	0.56113	0.999995	0.38	0.56113	0	1553163_at	113622	ADPRHL1
5.45	-0.242	-1.01	0.35228	0.999995	1.02	0.35228	0	1553165_at	11276	SYNRG
6.42	0.105	0.24	0.82003	0.999995	0.06	0.82003	0	1553166_at	64403	CDH24
4.74	0.028	0.15	0.88505	0.999995	0.02	0.88505	0	1553167_a_at	51091	SEPSECS
4.96	-0.155	-1.12	0.30526	0.999995	1.27	0.30526	0	1553168_at	2901	GRIK5
6.28	0.383	0.84	0.43412	0.999995	0.71	0.43412	0	1553169_at	164312	LRRN4
6.34	0.425	1.04	0.33871	0.999995	1.09	0.33871	0	1553171_x_at	164312	LRRN4
6.04	0.068	0.17	0.87093	0.999995	0.03	0.87093	0	1553172_at	27153	ZNF777
6.73	0.04	0.25	0.81368	0.999995	0.06	0.81368	0	1553174_at	57158	JPH2
4.73	-0.207	-1.2	0.27843	0.999995	1.43	0.27843	0	1553175_s_at	8654	PDE5A
4.78	0.096	0.17	0.86839	0.999995	0.03	0.86839	0	1553177_at	117157	SH2D1B
6.54	0.059	0.28	0.79245	0.999995	0.08	0.79245	0	1553178_a_at	6753	SSTR3
6.3	-0.235	-0.4	0.70601	0.999995	0.16	0.70601	0	1553179_at	171019	ADAMTS19
5.75	-0.016	-0.11	0.91773	0.999995	0.01	0.91773	0	1553181_at	64794	DDX31
10.78	-0.051	-0.08	0.94015	0.999995	0.01	0.94015	0	1553185_at	158158	RASEF
8.93	-0.071	-0.11	0.91844	0.999995	0.01	0.91844	0	1553186_x_at	158158	RASEF
4.7	-0.054	-0.21	0.83801	0.999995	0.05	0.83801	0	1553188_s_at	117583	PARD3B
6.22	-0.037	-0.22	0.83595	0.999995	0.05	0.83595	0	1553190_s_at	117583	PARD3B
4.58	-0.415	-0.77	0.47382	0.999995	0.59	0.47382	0	1553194_at	257194	NEGR1
4.69	-0.011	-0.02	0.98686	0.999995	0	0.98686	0	1553202_at	219736	STOX1
5.78	-0.245	-1.03	0.34386	0.999995	1.06	0.34386	0	1553204_at	253868	C20orf166-AS1
6.51	-0.012	-0.07	0.94517	0.999995	0.01	0.94517	0	1553205_at	253868	C20orf166-AS1
5.39	0.042	0.3	0.77325	0.999995	0.09	0.77325	0	1553207_at	285598	ARL10
5.48	-0.141	-0.79	0.46196	0.999995	0.62	0.46196	0	1553209_at	84900	RNFT2
6.2	0.215	0.17	0.87376	0.999995	0.03	0.87376	0	1553211_at	162282	ANKFN1
6.3	-0.177	-1.03	0.3447	0.999995	1.06	0.3447	0	1553212_at	196374	KRT78
5.17	0.064	0.31	0.76744	0.999995	0.1	0.76744	0	1553215_s_at	79741	CCDC7
5.19	-0.075	-0.43	0.67978	0.999995	0.19	0.67978	0	1553216_at	7592	ZNF41
4.74	0.045	0.36	0.73508	0.999995	0.13	0.73508	0	1553217_s_at	7592	ZNF41
8.19	0.014	0.04	0.9684	0.999995	0	0.9684	0	1553218_a_at	84450	ZNF512
5.46	0.238	0.25	0.81028	0.999995	0.06	0.81028	0	1553219_a_at	9949	AMMECR1
4.67	-0.026	-0.11	0.91866	0.999995	0.01	0.91866	0	1553220_at	150864	FAM117B
5.78	-0.173	-0.85	0.4273	0.999995	0.73	0.4273	0	1553221_at	147949	ZNF583
8.73	0.176	1.17	0.28692	0.999995	1.38	0.28692	0	1553222_at	165140	OXER1
5.8	0.031	0.23	0.82488	0.999995	0.05	0.82488	0	1553225_s_at	7626	ZNF75D
6.63	0.154	0.24	0.81807	0.999995	0.06	0.81807	0	1553227_s_at	54014	BRWD1
5	-0.159	-0.78	0.46364	0.999995	0.62	0.46364	0	1553229_at	137209	ZNF572
5.35	0.08	0.6	0.56988	0.999995	0.36	0.56988	0	1553232_at	151393	RMDN2
6.45	0.167	0.5	0.63249	0.999995	0.25	0.63249	0	1553234_at	170692	ADAMTS18
5.15	0.015	0.09	0.93106	0.999995	0.01	0.93106	0	1553235_at	56135	PCDHAC1
4.77	0.246	1.03	0.34282	0.999995	1.07	0.34282	0	1553237_x_at	56135	PCDHAC1
7.12	0.018	0.14	0.89377	0.999995	0.02	0.89377	0	1553238_a_at	147746	HIPK4
6.8	-0.112	-0.46	0.66344	0.999995	0.21	0.66344	0	1553239_at	220108	FAM124A
9.13	0.246	0.23	0.82946	0.999995	0.05	0.82946	0	1553243_at	80760	ITIH5
6.05	-0.079	-0.32	0.76061	0.999995	0.1	0.76061	0	1553246_a_at	84197	POMK
6.04	0.026	0.15	0.8867	0.999995	0.02	0.8867	0	1553248_at	284001	CCDC57
7.22	-0.258	-0.46	0.65926	0.999995	0.22	0.65926	0	1553252_a_at	254065	BRWD3
6.74	0.153	0.66	0.53181	0.999995	0.44	0.53181	0	1553253_at	92591	ASB16
4.51	0.013	0.04	0.96868	0.999995	0	0.96868	0	1553255_at	147664	ERVV-1
5.11	0.094	0.48	0.64973	0.999995	0.23	0.64973	0	1553257_at	89792	GAL3ST3
5.26	-0.039	-0.2	0.84952	0.999995	0.04	0.84952	0	1553258_at	146512	FLJ30679
8.14	0.051	0.32	0.75862	0.999995	0.1	0.75862	0	1553262_a_at	2837	UTS2R
7.04	0.08	0.5	0.63888	0.999995	0.25	0.63888	0	1553263_at	124590	USH1G
6.79	0.088	0.59	0.57455	0.999995	0.35	0.57455	0	1553264_a_at	6853	SYN1
4.9	0.066	0.35	0.73978	0.999995	0.12	0.73978	0	1553265_at	151295	SLC23A3
4.88	0.167	0.45	0.66634	0.999995	0.21	0.66634	0	1553267_a_at	246175	CNOT6L
5.45	-0.045	-0.23	0.82761	0.999995	0.05	0.82761	0	1553268_at	162494	RHBDL3
6.67	0.007	0.04	0.97186	0.999995	0	0.97186	0	1553272_at	206358	SLC36A1
6.31	-0.062	-0.3	0.77566	0.999995	0.09	0.77566	0	1553274_a_at	154007	SNRNP48
4.87	0.052	0.16	0.87669	0.999995	0.03	0.87669	0	NA	NA	NA
7.68	-0.014	-0.02	0.98693	0.999995	0	0.98693	0	1553279_at	153579	BTNL9
5.28	0.074	0.33	0.75354	0.999995	0.11	0.75354	0	1553280_at	150962	PUS10
5.94	-0.153	-0.86	0.42209	0.999995	0.75	0.42209	0	1553281_at	257068	PLCXD2
4.83	0.263	1.11	0.31124	0.999995	1.23	0.31124	0	1553282_at	150147	UMODL1-AS1
5.47	-0.206	-0.78	0.46662	0.999995	0.61	0.46662	0	1553284_s_at	89782	LMLN
6.68	-0.345	-1.13	0.30399	0.999995	1.27	0.30399	0	1553286_at	148254	ZNF555
5.66	0.043	0.24	0.81968	0.999995	0.06	0.81968	0	1553288_a_at	222950	NYAP1
4.79	-0.128	-0.26	0.80446	0.999995	0.07	0.80446	0	1553292_s_at	124923	SGK494
3.87	0.566	1.69	0.14341	0.999995	2.87	0.14341	0	1553296_at	84873	ADGRG7
11.06	0.219	0.14	0.89709	0.999995	0.02	0.89709	0	1553297_a_at	1441	CSF3R
5.65	0.012	0.04	0.96768	0.999995	0	0.96768	0	1553303_at	123775	C16orf46
6.2	-0.116	-0.5	0.63608	0.999995	0.25	0.63608	0	1553304_at	149986	LSM14B
5.18	0.111	0.41	0.69572	0.999995	0.17	0.69572	0	1553306_at	841	CASP8
7.17	-0.201	-0.27	0.79713	0.999995	0.07	0.79713	0	1553313_s_at	6526	SLC5A3
5.52	-0.18	-0.59	0.57671	0.999995	0.35	0.57671	0	1553314_a_at	124602	KIF19
4.63	-0.219	-1.17	0.28901	0.999995	1.36	0.28901	0	1553316_at	27197	GPR82
3.82	-0.168	-0.38	0.71629	0.999995	0.15	0.71629	0	1553317_s_at	27197	GPR82
4.78	0.009	0.06	0.95734	0.999995	0	0.95734	0	1553318_at	158787	RIBC1
5.08	-0.283	-1	0.35892	0.999995	0.99	0.35892	0	1553321_a_at	27233	SULT1C4
5.82	-0.264	-0.78	0.46856	0.999995	0.6	0.46856	0	1553322_s_at	7003	TEAD1
4.99	0.004	0.02	0.98632	0.999995	0	0.98632	0	1553323_a_at	117155 /// 440278	CATSPER2 /// CATSPER2P1
5.02	0.254	1.38	0.21804	0.999995	1.91	0.21804	0	1553325_at	134187	POU5F2
5.48	0.565	0.96	0.37354	0.999995	0.93	0.37354	0	1553328_a_at	6571	SLC18A2
4.89	0.1	0.39	0.71059	0.999995	0.15	0.71059	0	1553336_a_at	166968	MIER3
