gse	probe	symbol	logfc	aveexpr	t	b	p.value	adj.p.val
GSE74341	A_23_P40782	COMMD2	-0.7443	0.57552	-6.13125669877422	5.08649723195835	1.88287705564506e-06	0.000743801310260493
GSE25906	ILMN_1804841	WWOX	-0.149048423957696	5.6678781306	-5.27193204986489	4.84967635761706	1.89299455035977e-06	0.000964231645177993
GSE74341	A_33_P3217584	CHRNA4	-0.619566666666667	-0.12144	-6.12638961875957	5.07489859806416	1.90631267187585e-06	0.000743801310260493
GSE74341	A_23_P42802	PDIA4	0.6333	0.40668	6.12435895341201	5.0700585996092	1.91617792267179e-06	0.000743801310260493
GSE74341	A_33_P3295523	RAC3	-1.18086666666667	-0.77452	-6.12037118070002	5.06055261881621	1.93570213855089e-06	0.000745644284851565
GSE25906	ILMN_1774287	CFB	0.764338527056408	9.62876121275	5.26104748930967	4.81235265996216	1.97150666361637e-06	0.000993762577629124
GSE74341	A_23_P58877	GOPC	-0.428733333333333	-0.00364	-6.1118881564099	5.04032519428757	1.97790956317135e-06	0.000754694500639904
GSE74341	A_33_P3407675	TIPRL	-0.526966666666667	0.21612	-6.10747320901953	5.02979484894532	2.00024457347515e-06	0.000754694500639904
GSE35574	ILMN_1661490	PFDN6	0.434280866389813	7.3463690866383	5.06585560447937	4.72355656847545	2.00545125237885e-06	0.00522296321004704
GSE74341	A_24_P96234	QTRT1	-0.5864	0.00176	-6.09769073823656	5.0064546192172	2.05065000174672e-06	0.000754694500639904
GSE25906	ILMN_1814465	UBE2G1	-0.477880738097532	7.13763418178333	-5.25033677681589	4.77565009875911	2.05189005680741e-06	0.00102361814277228
GSE74341	A_32_P198923	YWHAZ	-0.553766666666667	0.43104	-6.09685057056483	5.00444956267224	2.05503873426756e-06	0.000754694500639904
GSE35574	ILMN_1744244	DPAGT1	-0.296823496821298	6.36055899669149	-5.0582939585946	4.69517871793083	2.06900718105732e-06	0.00522296321004704
GSE74341	A_33_P3213857	RNASEH2B	-0.594533333333333	0.36268	-6.09375202418908	4.99705423936439	2.07130698539792e-06	0.000754694500639904
GSE74341	A_33_P3250289	MAPK8	-0.594033333333333	0.06268	-6.09257883847376	4.99425391940583	2.0775005996517e-06	0.000754694500639904
GSE74341	A_23_P204052	PCBP2	0.346933333333333	-0.03624	6.09232518027287	4.99364843393925	2.07884220976074e-06	0.000754694500639904
GSE44711	ILMN_1740864	TREML2	3.51168370398114	1.86366316495663	7.04683671211503	4.88302334659264	2.12260701816057e-06	0.00847496192797045
GSE74341	A_23_P21618	PDZRN3	-1.16773333333333	-0.10924	-6.08279227993932	4.97088827931466	2.12990475000067e-06	0.000761343035152333
GSE74341	A_33_P3241741	SNORA23	1.59533333333333	-0.4068	6.08252119126001	4.97024090289803	2.13137529087055e-06	0.000761343035152333
GSE44711	ILMN_1782141	GRHL3	3.40481817392953	2.22866555254874	7.04345193089565	4.87778215266371	2.13565045645766e-06	0.00847496192797045
GSE74341	A_23_P96872	HSPB11	-0.4095	0.1478	-6.0804915021535	4.9653936314414	2.14241827497189e-06	0.000761343035152333
GSE74341	A_23_P151321	RPL6	-0.592033333333333	-0.14232	-6.07513440715839	4.95259779266771	2.17184442829947e-06	0.000766402891894042
GSE35574	ILMN_1806692	HEXB	0.385938076824077	12.6755219152128	5.04220772726366	4.63488626037686	2.21081785027334e-06	0.00522296321004704
GSE25906	ILMN_1749667	OBSCN	0.4802707696463	6.08558667295	5.22820413668949	4.69988718631043	2.22834717005346e-06	0.00107829719558887
GSE74341	A_33_P3217480	HIRIP3	0.5213	-0.20012	6.06033586558086	4.91723448202966	2.25528102807398e-06	0.000775746109768893
GSE74341	A_24_P19228	GAMT	-0.518033333333333	0.01628	-6.05954806318416	4.91535126140936	2.25981289160214e-06	0.000775746109768893
GSE74341	A_33_P3391387	LOC100268168	0.3873	0.07708	6.054150771902	4.90244741967258	2.29111049578614e-06	0.000781175796205135
GSE35574	ILMN_1680246	MAT2B	-0.358603998101853	6.67878710464894	-5.03255093390592	4.59874237590089	2.30045677701883e-06	0.00522296321004704
GSE74341	A_21_P0000236	SNORA64	2.19123333333333	0.02704	6.04681170199942	4.88489625493015	2.33437485709523e-06	0.000784527610419428
GSE74341	A_21_P0000239	SNORD101	1.43466666666667	-0.025	6.04223645393414	4.87395182622545	2.36176476418166e-06	0.000784527610419428
GSE44711	ILMN_1698953	BTN1A1	-2.45451091715782	1.61710232946724	-6.97206001733491	4.7667875045973	2.43111013218329e-06	0.00847496192797045
GSE44711	ILMN_1772951	ST6GALNAC1	3.31847203687177	2.60077346452864	6.96816593080653	4.76070870589578	2.44840236464452e-06	0.00847496192797045
GSE74341	A_23_P22548	CHM	-0.840133333333333	0.40992	-6.02153405157947	4.82440239713682	2.48983419881732e-06	0.000801558236007058
GSE74341	A_24_P941643	PLCB1	-1.1771	0.09204	-6.02112543233667	4.82342395365861	2.49243168651754e-06	0.000801558236007058
GSE74341	A_33_P3285893	SCRN1	-0.337366666666667	-0.22332	-6.02090254381644	4.82289023724469	2.49384968992724e-06	0.000801558236007058
GSE25906	ILMN_1733769	NPNT	0.438053096237367	6.31955183723333	5.19460839745167	4.58509195235298	2.52508510706118e-06	0.00118446401658734
GSE74341	A_23_P253200	RPL15	-0.5572	-0.00672000000000001	-6.01461337200046	4.80782841934276	2.53420008596139e-06	0.000809372181884706
GSE25906	ILMN_1795839	SCCPDH	0.65240043018919	7.97827552338333	5.1924256609345	4.57764239237348	2.54565525366984e-06	0.00118446401658734
GSE25906	ILMN_1813645	NEK11	0.321849829524091	6.22861887541667	5.1889664498855	4.56583850253893	2.57859286219275e-06	0.00118791406741225
GSE25906	ILMN_1672969	C3orf52	0.319567195508814	7.0201978869	5.18651712790495	4.55748230406438	2.60216762028723e-06	0.00118791406741225
GSE35574	ILMN_1669146	SIAE	0.286214054421297	6.30764330114894	4.99879862711922	4.47271263198103	2.6424782863094e-06	0.00522296321004704
GSE74341	A_23_P84922	HDAC8	-0.4964	0.30456	-5.99276583112179	4.75547452600463	2.67958789008546e-06	0.000850423673644607
GSE35574	ILMN_1665235	CRTAP	-0.437260830877775	8.10409172989362	-4.99080238306953	4.44292372787571	2.73049997577655e-06	0.00522296321004704
GSE35574	ILMN_1680652	SELENBP1	-0.341231295012037	6.72550459685106	-4.98922589312899	4.43705385552889	2.74818797498776e-06	0.00522296321004704
GSE74341	A_33_P3461948	CRYGN	1.09003333333333	0.78272	5.98135043989098	4.72810009007528	2.75888930395447e-06	0.000861290722096926
GSE25906	ILMN_1691458	SYPL1	-0.440279250867218	6.9997111396	-5.17031231646726	4.50223178063535	2.76356601539437e-06	0.00124980335967228
GSE74341	A_23_P162719	DIAPH3	-1.03163333333333	0.33552	-5.98051579672931	4.72609807248897	2.76478000175212e-06	0.000861290722096926
GSE74341	A_23_P110492	MARCH6	-0.324466666666667	-0.04388	-5.97914073460673	4.7227996245138	2.7745126637537e-06	0.000861290722096926
GSE74341	A_33_P3321611	PHACTR4	-0.542866666666667	0.18028	-5.97807199896213	4.72023584886964	2.78210113950694e-06	0.000861290722096926
GSE4707	A_24_P42755	FLT1	0.783425	0.493264285714286	7.43486443188802	4.38720376348907	2.78912906118845e-06	0.0189684018902991
GSE35574	ILMN_1760778	ENG	0.634780658276851	10.7352477357979	4.98459908065172	4.41983242098584	2.80074750363451e-06	0.00522296321004704
GSE74341	A_32_P118372	INTU	-0.7669	0.12416	-5.97240332467189	4.70663541083375	2.82270437822979e-06	0.000868532367891657
GSE25906	ILMN_1670844	OPN3	-0.499832186587541	7.1189357577	-5.15796608869575	4.4601775523385	2.89310043797163e-06	0.0012962697240134
GSE44711	ILMN_1672591	SCN9A	-1.94233249071454	5.98526197568002	-6.87312229415983	4.61155348955936	2.91266069826961e-06	0.00847496192797045
GSE74341	A_33_P3212650	HDDC2	-0.467133333333333	0.00612	-5.95686658968248	4.66934266163193	2.93709729457332e-06	0.000895590316776273
GSE25906	ILMN_1750693	SSR1	0.275965946836665	9.36843587423333	5.15375678307609	4.44584768596956	2.93861348246835e-06	0.00129998087069898
GSE25906	ILMN_1756501	ST6GAL1	-0.417857307136306	7.68026146151667	-5.15224666321419	4.44070774000547	2.95511253930332e-06	0.00129998087069898
GSE74341	A_33_P3349289	ARGFXP2	0.5242	0.03192	5.9518953566263	4.65740512610332	2.97468295101758e-06	0.000895590316776273
GSE14722	210141_s_at	INHA	1.37751797401516	8.65449080473913	5.95821656643483	4.3168894324836	2.98506140592303e-06	0.00824701241833099
GSE74341	A_23_P17204	ANAPC1	-0.547866666666667	0.26448	-5.94972730751406	4.65219816783399	2.99122710612559e-06	0.000895590316776273
GSE74341	A_33_P3325131	CANX	1.2464	-0.03776	5.94724097851126	4.64622622696376	3.01031487683129e-06	0.000895590316776273
GSE74341	A_24_P754803	RPL10	-0.424733333333333	-0.01224	-5.94586603908089	4.64292348073363	3.0209233802086e-06	0.000895590316776273
GSE35574	ILMN_1806056	CEACAM8	-0.213584023950927	5.7202400542766	-4.96354467269456	4.34157836590777	3.05255510542541e-06	0.00531397649439703
GSE74341	A_23_P82299	PPP1R35	0.522433333333333	-0.33184	5.93875534649815	4.62583986832016	3.07639457354827e-06	0.000895590316776273
GSE44711	ILMN_1727098	PPP1R16B	1.62841827619923	4.86291549067689	6.84308986678747	4.56410724973517	3.07771651552596e-06	0.00847496192797045
GSE74341	A_23_P139028	POU2F3	1.13533333333333	0.041	5.93856886850737	4.62539178294514	3.07786311814391e-06	0.000895590316776273
GSE74341	A_33_P3234457	FBRSL1	0.550266666666667	-0.22784	5.93730507355969	4.62235493690612	3.08783445267129e-06	0.000895590316776273
GSE25906	ILMN_1721457	RANBP1	-0.325902248944772	8.41991346673333	-5.13852894582662	4.39404149392251	3.1092181828734e-06	0.00135545106188508
GSE44711	ILMN_1670490	PDPN	-1.79524145922708	10.271881379718	-6.83660241117815	4.55383825159559	3.1146320960856e-06	0.00847496192797045
GSE74341	A_33_P3399373	TPRA1	0.416066666666667	-0.16036	5.93384378874971	4.61403680664742	3.1153119374942e-06	0.000895590316776273
GSE35574	ILMN_1686328	HSP90B1	0.409986018398149	11.3304701926596	4.95823282880729	4.32186477915538	3.11948994523526e-06	0.00531397649439703
GSE44711	ILMN_1788462	AMD1	1.24080792917271	9.78857915775095	6.8327528507922	4.54774143743669	3.13675475502401e-06	0.00847496192797045
GSE74341	A_23_P75204	NSMCE4A	-0.446466666666667	0.06212	-5.93090005070828	4.60696150954069	3.13887581101412e-06	0.000895590316776273
GSE14722	222033_s_at	FLT1	1.52376359089395	8.68246865417391	5.93709847371375	4.27142053117432	3.15029123756163e-06	0.00824701241833099
GSE74341	A_33_P3212982	PLEKHM1	0.762433333333333	-0.01924	5.92883185097423	4.60199006460107	3.15553919365385e-06	0.000895590316776273
GSE74341	A_23_P97328	C1orf35	0.375033333333333	-0.25828	5.92774137857903	4.59936866682606	3.16436114514832e-06	0.000895590316776273
GSE35574	ILMN_1662932	LCP1	-0.455404867986109	9.87558546091489	-4.95207514967417	4.29902688070908	3.19887383858853e-06	0.00531397649439703
GSE74341	A_24_P104091	ORAOV1	0.686866666666667	-0.37808	5.92130464218584	4.58389294936679	3.21694615973909e-06	0.000895590316776273
GSE74341	A_23_P7101	SLBP	-0.694433333333333	0.33344	-5.91971088669517	4.58006048689837	3.23010260499548e-06	0.000895590316776273
GSE25906	ILMN_1736481	SECISBP2	0.317123250346652	8.33303383241667	5.12636006822417	4.35268110250328	3.25251551908143e-06	0.00139282500856947
GSE74341	A_33_P3345743	PFN1P2	2.00836666666667	-0.60188	5.91440315718906	4.56729533534925	3.27431238448577e-06	0.000902887166917599
GSE60438	ILMN_1684982	PDK4	0.611345361904789	9.04274392207792	5.01524385834512	4.16069915941076	3.28836210282529e-06	0.150945685605989
GSE74341	A_23_P332584	KIAA1107	-0.5974	0.10656	-5.90775379841518	4.55129967028125	3.33056347226894e-06	0.000913407032269757
GSE25906	ILMN_1687519	SNAP23	-0.696099212143363	8.0831324333	-5.11922935859275	4.32846098873096	3.3394793002536e-06	0.00141278532970734
GSE25906	ILMN_1741406	HOOK1	0.361029336528791	6.7000185233	5.11777308862356	4.32351611329712	3.35751834917016e-06	0.00141278532970734
GSE74341	A_33_P3278137	RPL31P11	0.976033333333333	-0.04668	5.90296166500525	4.53976907105099	3.37170945404375e-06	0.00091739490395008
GSE74341	A_33_P3340294	RBM33	0.671833333333333	-0.1736	5.90096470582722	4.53496342706567	3.38900734251625e-06	0.00091739490395008
GSE44711	ILMN_3239531	C4orf48	-1.45846682176619	4.86126730317547	-6.786414709407	4.47415717835798	3.41625053309541e-06	0.00847496192797045
GSE35574	ILMN_1691458	SYPL1	-0.334448355213887	6.9537544616383	-4.93395789354398	4.23192516969141	3.44402334704968e-06	0.00531397649439703
GSE35574	ILMN_1747241	IWS1	0.234741179933334	8.75359749753192	4.9339193002144	4.23178237750668	3.44456460469184e-06	0.00531397649439703
GSE35574	ILMN_1788547	GCLM	-0.369171624643521	8.03718337684043	-4.92949674430012	4.21542344932226	3.50714119169874e-06	0.00531397649439703
GSE44711	ILMN_2109489	GZMB	3.83615008782458	2.11492043641775	6.76438220804411	4.43904335742438	3.55811279560932e-06	0.00847496192797045
GSE74341	A_23_P380951	ZNF420	-0.858733333333333	0.32496	-5.87896460508566	4.48199514859002	3.58563294847145e-06	0.00095211491563745
GSE74341	A_23_P120414	YWHAB	-0.379633333333333	0.04292	-5.87699612678636	4.47725350230199	3.60378005007239e-06	0.00095211491563745
GSE74341	A_23_P63289	SSU72	0.411933333333333	-0.24564	5.87411511510909	4.47031309038488	3.63050754477867e-06	0.000952572793202523
GSE74341	A_23_P126057	SCP2	-1.22586666666667	0.91088	-5.87081265230527	4.46235642223149	3.66139203284338e-06	0.000952572793202523
GSE74341	A_23_P10081	ARL13B	-0.812233333333333	0.47936	-5.8687283444723	4.45733413751654	3.68102125707447e-06	0.000952572793202523
GSE25906	ILMN_1812557	CDK5RAP3	0.391260597659224	8.4900502564	5.08813907891452	4.2230014974134	3.74610363168887e-06	0.00154935004049081
GSE35574	ILMN_1704961	ACTG1	-0.588041428694444	11.3635334197447	-4.91164452221925	4.14947275860801	3.77118610426696e-06	0.00554090089246933
GSE74341	A_23_P86975	CARD18	-0.492066666666667	0.25236	-5.85723668382018	4.42963679140267	3.79117551929242e-06	0.000964725164341938
GSE44711	ILMN_1651282	COL17A1	3.74965871687428	7.51932562793302	6.72950117939482	4.38328569761974	3.79536064981916e-06	0.00847496192797045
GSE74341	A_24_P248606	ACSL3	-0.426233333333333	-0.12544	-5.8567270021974	4.428408061396	3.7961377294705e-06	0.000964725164341938
GSE74341	A_33_P3293869	TIAL1	0.8609	-0.26396	5.85642523737703	4.42768056141893	3.79907878219628e-06	0.000964725164341938
GSE74341	A_33_P3315320	CNTD1	0.727866666666667	-0.19068	5.85519150637042	4.42470617164279	3.81112696704626e-06	0.000964725164341938
GSE44711	ILMN_2216637	STK32B	-1.44903767501108	4.72338822840331	-6.72157773985697	4.37059151140297	3.85151020564316e-06	0.00847496192797045
GSE74341	A_23_P419239	ETNK1	-0.7034	0.56676	-5.85086384807034	4.41427153156935	3.85369618647278e-06	0.000964725164341938
GSE74341	A_33_P3302796	U2AF2	0.446266666666667	-0.34604	5.8500937055568	4.41241441686251	3.86132205880069e-06	0.000964725164341938
GSE74341	A_21_P0000331	SNORA44	1.3627	-0.26988	5.84380629396456	4.39725093042326	3.92415389492343e-06	0.000964725164341938
GSE74341	A_23_P136635	AP3B1	-0.4669	0.08616	-5.84344304207614	4.39637475499246	3.92781545432916e-06	0.000964725164341938
GSE74341	A_23_P81121	EXOSC9	-0.5663	0.18672	-5.84237586928557	4.39380062805032	3.93859252628416e-06	0.000964725164341938
GSE74341	A_23_P8339	MRPL18	-0.390266666666667	-0.07436	-5.84078917638024	4.38997317040353	3.95467147579465e-06	0.000964725164341938
GSE74341	A_24_P229234	MYO16	-0.3445	-0.105	-5.84021711535103	4.38859317385318	3.96048481846354e-06	0.000964725164341938
GSE35574	ILMN_1796458	GABARAPL2	-0.203627334962961	10.4145200068085	-4.89948474900568	4.10462905729702	3.96201531721751e-06	0.00565006690207672
GSE44711	ILMN_2099277	HTRA4	4.1617124267934	8.3442897403521	6.70466986160111	4.34346803854134	3.97423519466258e-06	0.00847496192797045
GSE74341	A_33_P3326349	SMG5	-0.727466666666667	-0.08608	-5.83709025238746	4.38104962854776	3.99241360530755e-06	0.000964725164341938
GSE74341	A_24_P381962	AP1G1	0.4191	-0.03604	5.83677651711539	4.38029269313224	3.99563155141423e-06	0.000964725164341938
GSE74341	A_23_P382705	TMTC2	-0.7239	-0.05324	-5.8322125596031	4.36928039758287	4.0427416858945e-06	0.000966847540064493
GSE4707	A_23_P156049	HEXB	0.338905	0.20897	7.18357755253069	4.07824886484245	4.13687857030701e-06	0.0234192834289885
GSE25906	ILMN_1803036	TARBP1	0.272593370332548	7.03876605848333	5.06065739788519	4.12997685137612	4.14575103853853e-06	0.00164377776823837
GSE25906	ILMN_1756443	INHA	0.853917636404232	8.90213307833333	5.05954564632191	4.12621749182303	4.16277026587234e-06	0.00164377776823837
GSE74341	A_21_P0013130	STK19	0.413366666666667	-0.25128	5.81856230914837	4.33633243679801	4.18702698842166e-06	0.000984087039254094
GSE35574	ILMN_1735361	MAPK11	0.158042119611108	6.10474718531915	4.88252801229201	4.04220033695679	4.2438968537785e-06	0.00587913093863726
GSE74341	A_33_P3257856	ZNF501	-0.462033333333333	0.03048	-5.81287935113606	4.32261027838433	4.24862400638702e-06	0.000992565113936583
GSE74341	A_23_P139820	SLC11A2	0.7181	-0.00264	5.81043978106567	4.31671874722023	4.27534699755485e-06	0.000994205346500521
GSE74341	A_21_P0000254	SNORD31	2.00376666666667	-0.49724	5.80791720013431	4.31062617398133	4.30315828582959e-06	0.000996082446878591
GSE74341	A_21_P0000497	SNORD1B	0.588266666666667	-0.36564	5.80577937257219	4.30546240808271	4.32687105401911e-06	0.000996998023415124
GSE25906	ILMN_1707124	TFPI	0.460170261621624	12.1005404286667	5.04684088030114	4.08327828640962	4.36219813185414e-06	0.00168156664576639
GSE25906	ILMN_1733110	RASSF7	0.588040465660397	9.16319911235	5.04582541051014	4.07984795315568	4.37853683336569e-06	0.00168156664576639
GSE74341	A_32_P30649	ETV5	1.10856666666667	0.07804	5.79994189350928	4.29136028647233	4.39229641272186e-06	0.00100747300717623
GSE14722	221665_s_at	EPS8L1	0.840463538719705	8.99666634921739	5.80449028914689	3.98460925874613	4.42242790501816e-06	0.00847700630967768
GSE74341	A_33_P3396444	PTGR1	0.676333333333333	-0.282	5.79680897212543	4.28379053178646	4.42782171116153e-06	0.00101102596917934
GSE44711	ILMN_1684349	IL2RB	3.18824894271395	5.01468894125054	6.64240272309144	4.24316557719426	4.46239303193183e-06	0.00868847325025961
GSE74341	A_33_P3217103	RBFOX2	-0.842266666666666	0.27604	-5.7813817185677	4.24650232782424	4.60704638979812e-06	0.00104251468574885
GSE74341	A_33_P3237699	RMND5A	0.529333333333333	-0.0236	5.77767241457353	4.237533625103	4.65122324459091e-06	0.00104350602879133
GSE74341	A_33_P3356406	SOS1	-0.558266666666666	-0.03496	-5.77754190272104	4.23721803892009	4.65278539253398e-06	0.00104350602879133
GSE25906	ILMN_1813073	UBE2Z	0.212838914951824	10.2206929318667	5.02855995503967	4.02156321705187	4.66570461412432e-06	0.00176385504904278
GSE44711	ILMN_1698666	CST6	4.89342483535175	4.17050360073226	6.61764012512883	4.20309602801198	4.6734852766731e-06	0.00872033406916562
GSE74341	A_23_P168490	HERPUD2	0.6194	0.11684	5.77408634055065	4.2288617110216	4.69434012825748e-06	0.00104816721925721
GSE74341	A_23_P217666	RPL10	-0.4184	0.10776	-5.77179546802186	4.22332127855831	4.7220958177425e-06	0.00104971982006574
GSE14722	211918_x_at	PAPPA2	1.29984992121213	10.4210284430435	5.77353931348247	3.91735378161478	4.78780557090888e-06	0.00847700630967768
GSE74341	A_24_P138713	HEATR3	-0.690533333333333	0.38108	-5.75778716368268	4.18943233112187	4.89546826816624e-06	0.0010807848892824
GSE74341	A_23_P68899	TXN2	-0.337466666666667	0.19332	-5.75647119017778	4.18624783215706	4.91208277376539e-06	0.0010807848892824
GSE25906	ILMN_1801600	CCDC97	-0.357310589627499	7.80801754518333	-5.01433609694029	3.97360240243755	4.91610007512286e-06	0.00184410916771469
GSE35574	ILMN_1743205	ABCA7	0.363895982820369	6.56537854397872	4.84605914519174	3.9083545562901	4.91784262996711e-06	0.00662351438212737
GSE74341	A_33_P3284686	SSBP3	-0.6557	0.01708	-5.75536495762754	4.18357076345047	4.9260933877958e-06	0.0010807848892824
GSE25906	ILMN_1671149	MEG3	0.712918019936543	8.6457782193	5.00535794427817	3.94335565886241	5.08088884805724e-06	0.0018898338903478
